features
45.70487712154624
46.594197300810336
47.71170189904285
48.810199508536755
49.007391529188986
49.3860133045352
50.0089484813789
50.601589583142356
49.08931347650894
49.095811395630626
49.25619689781991
48.69883473569599
49.295917583925416
49.22478677486738
48.74713903911045
48.88958119501324
49.23829222571298
49.49242327508014
49.540605613317794
49.49554287621665
49.660632741902035
50.213436835407315
49.77698318001424
49.54600676239101
49.540555986446186
49.83733923699373
49.776948216809316
49.79344691044051
50.04186155638293
50.34506886157106
49.76364169072618
49.542295412185766
49.388189210572406
50.0124815060179
50.05449172098916
50.43965251611724
49.45601794979135
49.180584896400724
49.35517247746952
48.62862284024343
49.67052258292659
49.810191176374715
49.27327203768731
49.39623414433756
49.33942448797497
49.88435854608046
50.613922867948936
50.47050233354336
50.47050233354336
50.86349406554265
50.85272383569876
50.55802251571406
50.2823608964166
50.492837705810764
50.114099323077006
49.730989452283836
49.4499597821778
48.94614528751226
48.1299460367793
48.26959850661267
48.47659826619196
48.85514375344209
48.31696095717126
48.36711753930793
48.320614099306766
48.110920751450735
48.688529417501414
49.868969919024835
50.06959319974971
49.566206843969404
49.19431078051757
49.76821419616422
49.83490259930841
49.46119105228509
49.8626206243596
49.82097770831767
49.612027217258614
49.810911074106606
50.19496507883102
50.365709170310375
50.365709170310375
48.70988312545147
48.55146888722983
48.25582630485127
48.183614812879355
48.788383556692345
49.31993880471698
48.75704401227339
48.52790229522769
48.50689121436712
48.71796410330316
48.93241617686248
48.310888542471005
48.80340761302675
48.96675246857939
49.339805651419574
49.76935685374731
49.83984223220633
48.899689463696006
49.1965559576332
49.45734993995429
48.8511641915198
48.82632592360967
49.268351577071286
49.89286022360836
49.64127706197868
49.99766784983933
50.3903372662144
50.67270018066301
51.5375933918784
52.254203988881336
54.23111687736825
55.83900549336623
57.35572278616106
61.987817420277445
65.29397372757686
70.19901244832384
71.49741979248998
69.11820518832039
71.46218633335396
68.54213684006348
71.52889046417611
75.51529415277177
83.1357173846148
87.63557599088587
90.70369260541297
97.52642457958625
103.35362268372748
112.27766703381435
122.1079705570008
122.4427774871923
124.21489302347791
123.34178295323848
132.91747800481838
136.40321830515464
142.12393282274763
144.87639523731087
146.4583927388837
149.37626758581243
153.13544871443023
154.81796064736284
156.36212799264322
157.9618897357895
157.8562679220416
158.1015243236145
156.6726686770789
154.51986250616105
153.40573119184265
153.22209148091298
151.63289087363407
152.32093049521632
149.4427932456789
146.22804962597962
144.11181889521978
140.65755567510456
138.43716610982148
134.993926800439
144.07183892074332
138.52490610854412
134.17223855359856
131.05185833532678
125.26691632498884
122.95352785974661
122.18359222636388
126.44401556057325
125.19750328475476
123.99032553506612
122.38622956784809
120.2028200041132
118.42929362215129
115.27062631598912
114.1711317228817
112.22643959077729
109.81221524348051
107.75641544480891
104.38277787825504
101.8562838049285
99.80608072131712
94.46089072459085
84.58904646574146
79.1955755994588
78.47712495251673
77.0997845717616
73.77947006846595
72.97617465341823
73.84315170573024
73.11884169542574
68.02961270886865
78.00853728656685
75.38255725837283
72.99334258391421
74.67039016330709
73.84117520350328
72.20256497275594
68.85325025181534
67.73678317807719
64.29004621918874
61.071745095143946
58.17781310710855
57.05867949919856
55.27345948167319
53.203895477018904
53.41883749537123
52.57084132583939
52.018619968605
51.81386097396936
52.27306712924613
50.49189461382862
49.56850102264976
50.86842741025881
51.25295706984332
51.84830604452732
51.3277078036949
50.818096587592755
51.52889680097681
55.31345241780144
57.45337456022698
58.84849189159417
59.101334569824964
61.21000884138183
65.8987737165368
69.03106313526986
72.95119191740095
75.03735130622167
69.7543102621429
71.4408852227376
71.93463587560215
70.58373466195853
71.32215039591811
70.56871454461769
74.91956410614611
76.14685130101212
77.18792705225528
83.9700148459351
88.50544858515465
95.4849688343264
109.60090154835497
114.07485831240899
120.33001050879504
125.00358850958315
126.39571395004712
130.46015553547065
132.09886514928604
138.9166000908196
143.01596748617513
147.2279195302038
151.56793107083752
151.24972779406244
151.82591256638713
152.65174008463333
153.80829493101456
154.92857378124702
155.8143700422625
155.7841388671766
155.7333391203078
155.5615668116134
155.01310942381767
155.15558687525711
155.86871229856723
155.32092300233248
153.84384398491727
154.79700879288578
155.35190406116914
153.86174410109035
153.85880991586367
156.70211418242715
157.1880412347011
157.83714177742795
157.8746211404629
160.01989640155188
161.5099586641616
161.39075652034012
160.87206777387235
162.72973911693865
163.8114573333368
165.56864577395885
167.43900244844718
171.0284398614453
172.1176449780547
172.86005186176246
173.37921792757132
174.6881823553275
175.2303602730852
177.40677693106807
177.58629343466387
178.04956869308322
177.8568592627964
178.5397792603768
178.80409291633495
178.3792988694158
178.73173443504032
179.15155289559476
178.73892511093055
178.8229234182547
178.72901640925153
178.56259649284314
178.45620539445713
178.872676951745
179.33534871998592
179.31903327100363
178.5713373137319
178.38608492174708
178.70538502365423
178.30119769025734
177.8594154828883
177.4652473568581
177.22631491150227
177.13718956844534
176.8825741635631
177.2821906203461
176.7600189606517
175.45682140099515
175.75826899064222
174.83824083405779
174.36124974438488
172.7521481357114
172.13790134214938
171.56401996310515
170.944015861732
170.3664401057892
171.04277764829115
168.05431316068282
166.85019824065955
164.88187797653856
161.48727151187734
158.51602608056947
157.39054400688838
155.98477187479375
152.75842269593576
151.1353224851408
150.27924217119045
151.59438237304204
151.7304894528689
151.42064177944917
149.98236323933114
146.9180668328607
150.42144911365864
150.01342217395754
149.35319749452825
146.4057085597866
145.80417702561817
145.14345033364566
145.01562535510735
144.3408257733874
142.1710555350663
137.94833549693618
138.0695939961051
137.3788722235236
140.92601039594717
142.0547836458383
141.5136516612995
141.27432231176033
141.4495550293293
141.09275874040648
138.70672720022668
139.17505010035154
139.3000438230954
139.01675919933945
137.46211970257025
138.36868052012818
137.94528745181722
135.8970616476691
136.03598343959436
136.2172815164726
136.17216444197084
136.67207504179933
135.52287512718965
135.24643194067693
134.83461058035837
133.36716136495426
129.98688624496418
130.3458237803476
131.73962724530904
130.68170465296075
130.34270365265186
130.0386716973187
128.92734720690328
128.99131340451206
128.72176074852692
127.57634470643231
128.07625937280977
127.48563395455079
126.40410563593768
124.98525492589886
122.61891806866194
119.41936381365555
110.45194018264517
102.87108583343849
102.2710362221047
92.60593697711626
84.55493893617498
83.79785091590047
79.54991739233456
72.75099337718927
76.6546757185344
72.55240698074678
73.56563328737958
73.99616518538006
68.24937616149595
74.1079607391839
74.40641212833276
74.59642226752479
73.8201258096987
73.20496473357791
72.43838742140004
73.15134065888344
71.83916728302789
71.97229655707575
70.71367963280876
71.01476843895404
67.14245931171823
68.22346001395226
67.74305000447339
66.22332997973042
64.99049487815272
62.5617266024449
61.08924938445737
61.07890519891834
60.439262920503545
60.02708015508037
59.467325755997564
59.715539651461576
59.477385585888165
59.12331458791039
59.53436329943174
62.68940426879555
61.27930445833615
64.08416499755432
67.60460316705965
72.93213634055205
76.14218620459448
80.1218984561602
74.36825081822185
71.3122159522098
71.56268524490305
75.25214241454296
78.28748344250477
78.14795007803832
77.78167576794301
80.0988037035485
76.83171968448502
80.18311250997064
84.64710049605873
94.80318968109219
100.74409155869131
111.22865516408822
119.41249471675268
125.72092924015664
129.61196613894595
132.6083395650435
134.67964905981606
139.95140000788152
144.19905856476558
146.56349567999132
149.66008007222993
151.6080312604095
160.73791940353163
161.33773961212648
163.27475165123516
162.45152514501012
158.60250745953883
163.14766149129426
161.40979240890425
159.38317165363927
155.35657732466126
153.45390837865392
151.49841680328237
151.16177276927564
148.05310317248245
148.57298449863322
148.89178585408783
148.58685609822388
152.36395411730425
157.9249468364233
155.76922900982925
154.3225477979695
153.07565612694395
152.38565053797396
150.11444187013686
149.83042290403193
145.72809958027443
143.33557046314252
140.54987395686504
142.3002322538071
140.51623805552066
135.82283919672815
133.1013541402715
128.86916243286296
127.47464443421791
126.40988142806074
123.50964706957149
123.28293884542579
122.37730662443026
121.37148305048146
120.469592607652
118.73008633682507
117.35023228481852
114.60580252576045
110.22795517630608
106.31736679405465
101.81634004782853
98.63613865185809
99.56422399032034
99.01838331026207
98.53589773382176
93.26674327469081
87.19209447136056
82.61617902918869
82.23267452507845
79.60147147790579
79.56891912653326
76.07451823705581
78.31457902418506
76.69820752288067
77.65352383691196
78.78338364599769
77.85074082429219
78.33814978860364
75.65571767467365
77.12587101616256
75.92142806212806
75.30534728824293
74.20811373045508
72.86317935040427
73.27342888680009
71.75770221651423
70.39630871908977
69.27343351909362
64.65253329486185
