Feature
13.336135121671626
11.888658039627936
6.819235642661705
6.588865157943816
5.991324399883302
8.822172538502084
12.168113909408609
12.412736102261396
12.173980036594273
12.841826168665293
12.383331055478696
12.507478429722452
13.941852092416411
15.98072267420395
16.745732339258023
19.235949534889304
21.33037380550648
20.803693733541447
20.486677798214476
24.429599159849158
23.312499680649896
23.190934001354005
25.7891524196834
27.19911633368805
26.627860972523983
27.175610431126334
26.96221312211914
27.92999763926654
31.25033847207605
30.72857723417087
28.949528204657117
28.706528662747147
26.31278401853211
26.72754224759636
26.99325688293646
27.752319321548807
26.167778952682397
26.110370206789508
24.81382693229456
23.54659335951331
22.45967899800389
19.470167636611084
18.12661504147447
16.93695975221182
15.172939072460531
12.676688658555271
11.254493904467678
9.897544618768023
10.48496604676221
7.137650292963935
5.590019814298506
9.436434807828665
9.337044468848305
9.718653011005378
10.430601922712482
9.06024251142367
6.051355718176043
5.345582287442495
5.427272158045512
10.333787341778152
9.338244525297611
10.797610004445824
10.003651091713794
10.199232248269102
10.895653288709324
9.718792202825645
7.733092790113134
6.102543551484946
13.356806463043023
10.961901733837763
14.741468983947778
10.787149487237762
16.672353483125992
19.465536327512307
18.54114896072058
26.02138696568538
18.608556543019336
10.90949625838972
11.863530674976822
7.430827849770644
7.020779145201233
7.964883737112506
8.602292237274334
8.678004816101465
10.439526390298033
9.559990157856651
8.358189029873357
5.43163928882315
9.151846183497558
9.845878352709349
9.097502470204205
9.69506146558869
8.799110170173957
7.417889405359672
7.485339371194605
8.043782905412709
10.217649026768823
13.82837463984889
16.17008408054734
17.77048532091517
18.98769244173244
22.17925886324456
23.83547427559097
23.802633689943196
22.5658429203819
22.400238741010345
23.137986502008296
24.20283772083616
24.859869499362908
28.31511414197036
30.5153848195702
30.05117058728089
30.0539385334879
29.71332118461606
29.930911566070023
29.232894914636752
29.35775354279128
27.676969839062675
25.763448078799303
25.19611111064573
21.785638989068357
20.236269928727527
17.64442541554139
17.333754628794804
14.87662889477383
14.660070017582164
13.157807221192073
9.667035791575984
9.721821027812078
9.604585398638942
6.122321441694281
8.348873429048682
11.280788370016255
10.959866588531892
10.751527946916786
13.69001570457726
9.407867363553397
7.073043994401833
7.612586671605015
10.402836073506572
10.391782973155962
8.173533323306062
9.481386821384998
6.295062302985737
6.211707995908349
6.130848042216352
5.926455677908969
6.456874280573055
10.375544734375325
12.031067732729849
12.062868753655597
12.288058068266654
12.74262206681956
10.774804430735507
11.020126075539864
6.470009124058596
7.187511030330466
8.959650558156854
9.17757449442631
12.960786303463408
22.226509510767208
20.427246734158462
20.047075265655973
9.454570497187332
9.2358504065626
11.568541482091735
11.903979628533328
10.506551337134836
9.259662746030155
7.23725816597024
5.7815319780081
6.523303435920739
8.104043786020068
10.633242133740918
10.982300556444669
10.96040207980444
12.259936831183994
14.997748279161623
14.890727780555933
15.386083311290696
16.723408961062198
20.083117201496457
22.01691238861811
22.028093606226108
21.995697192697502
20.67613665195206
19.670170958339693
20.15572567614189
20.70521928775104
24.676079485450504
27.7376241299093
26.842654442849096
27.037588859082195
27.0887786554484
27.65697627310968
27.126116564407116
29.723386599938262
27.88002417845756
26.13244805870744
23.116974207797337
19.0178029434536
18.62701440817342
19.126205737272663
16.804768144567557
15.01580228417552
15.119071761193604
14.443501264871507
14.670869507088144
10.104226610815624
8.364685642846954
8.978428278498393
5.238545486167748
5.976169049101145
7.803411359894635
8.93226930938266
8.820143900632795
9.238201961040964
7.270087794368896
6.119621767299443
7.892390976227477
10.151704971982552
7.697458276317139
9.172889576375251
10.61001213481818
6.335925929535407
5.055208157954053
5.468121179343616
5.288321739079909
5.518894190081795
5.681648568346315
5.811618336732654
5.289251023627913
5.645458106607501
8.664877665832725
8.461288142571357
8.614503497913832
11.503933454343825
11.993293926042456
19.57638545905876
18.373579689059515
18.533001972229435
10.47206408881327
10.1841000563778
7.584743040917623
7.191258719531336
6.964677457323162
6.913018132180628
6.524813601630568
6.105031537832073
10.329685706928863
9.44964615081805
